-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,101,101,101,101,101,101,101,101,101,101,142,101,111,-1,-1
-1,-1,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,134,-1,-1
-1,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,134,-1,134,-1,-1
-1,-1,132,101,101,142,101,101,101,101,142,101,142,101,143,101,142,101,101,101,101,111,-1,-1,-1,134,-1,134,-1,-1
-1,-1,134,-1,-1,134,-1,-1,-1,-1,134,-1,134,-1,21,-1,134,-1,-1,-1,-1,134,-1,-1,-1,134,-1,134,-1,-1
-1,-1,134,-1,-1,134,-1,-1,-1,-1,120,101,121,-1,-1,-1,134,-1,-1,-1,-1,134,-1,-1,-1,134,-1,134,-1,-1
-1,-1,134,-1,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,134,-1,-1,-1,-1,134,-1,-1,-1,134,-1,134,-1,-1
-1,-1,132,101,101,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,101,101,101,101,143,101,101,101,143,101,121,-1,-1
-1,-1,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,134,-1,-1,-1,-1,-1,88,-1,110,101,101,101,101,101,143,101,101,101,101,101,101,142,101,101,101,111,-1,-1
-1,-1,134,-1,-1,-1,-1,-1,-1,-1,134,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,134,-1,-1
-1,-1,132,101,101,101,101,111,-1,-1,134,-1,-1,-1,-1,-1,110,101,101,101,101,101,101,133,-1,-1,-1,134,-1,-1
-1,-1,134,-1,-1,-1,-1,134,-1,20,120,101,101,101,101,101,133,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,134,-1,-1
-1,-1,134,-1,-1,-1,-1,134,-1,-1,-1,-1,-1,-1,-1,1,134,-1,-1,-1,-1,-1,-1,134,-1,-1,-1,134,-1,-1
-1,-1,134,-1,-1,-1,-1,134,-1,-1,11,-1,-1,-1,-1,-1,134,-1,-1,-1,-1,-1,-1,120,101,101,101,121,-1,-1
-1,-1,120,101,101,101,101,143,101,101,101,101,101,101,101,101,121,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
