-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,67,-1,-1,-1,-1,-1,-1,-1,-1,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,79,-1,-1,-1,-1,134,-1,-1,-1,-1,174,-1,-1,-1,-1,-1,-1,-1,-1,174,67,-1,-1,68,-1,-1,-1,68,-1
-1,-1,-1,-1,55,56,-1,146,-1,-1,158,159,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,-1,-1,80,-1,-1,-1,80,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,-1,-1,-1,185,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,50,51,52,-1,-1,-1,67,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,101,-1,-1,61,62,63,64,-1,-1,-1,79,-1,-1,55,56,-1,-1,68,-1
-1,-1,-1,-1,68,-1,154,155,-1,-1,-1,-1,-1,-1,-1,70,-1,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,-1
-1,67,-1,-1,80,-1,-1,-1,-1,168,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,79,-1,-1,-1,158,159,-1,174,180,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,203,-1,-1,-1,184,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,173,-1,192,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,168,169,170,-1,-1,-1,-1,-1
-1,-1,-1,-1,96,185,-1,-1,-1,-1,-1,98,-1,-1,148,149,-1,-1,172,-1,112,113,192,193,194,-1,-1,-1,68,-1
-1,-1,-1,-1,96,-1,-1,98,110,109,109,110,-1,-1,55,56,-1,146,-1,-1,185,-1,-1,-1,-1,-1,-1,-1,80,-1
-1,67,-1,-1,96,144,171,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1,-1,-1,-1
-1,79,-1,-1,108,109,109,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,178,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
